"month2","date2","year2","month1","date1","year1","group","famdiff","nycdirec","priority","votch1","othvotch1","votchst1","prompt","watchdpr","watchjlpr","party","partyoth","mob","yob","grade","race","raceoth","bestdate","besttime","gender","watchdps1","watchjlps","balance","watchdps2","watchdchk","informative","effective","won1","won2","ferrop","bloomop","knowledge","bloomsc","ferrsc","terror","housing","group2","vote","votch2","othvotch2","dosi","dofi","watch","age","coll","white","black","female","watchdps","modrace","modgen","modracgen","won","boroname","notperf","votem2005","votem2001","votem1997"
11,3,2005,10,30,2005,1,3,1,3,2,,1,6,1,,1,,4,1944,2,1,,1101,2000,2,2,,,,,,,3,,3,3,1,,,3,3,2,,,,11/3/2005,10/30/2005,1,61.6219177246094,0,1,0,1,0,,,,3,"STATEN ISLAND",0,1,1,1
11,2,2005,10,29,2005,4,3,1,3,,,,,,1,6,,4,1925,4,1,,1102,1000,2,,2,,2,,,,2,,1,3,1,85,50,1,3,1,1,2,,11/2/2005,10/29/2005,0,80.6328735351562,1,1,0,1,0,,,,2,"STATEN ISLAND",0,1,1,1
11,2,2005,10,28,2005,3,2,2,1,1,,3,,,1,1,,6,1939,5,1,,1102,1100,2,,2,,1,1,2,1,1,,2,1,1,77,30,1,2,1,1,5,,11/2/2005,10/28/2005,0,66.4547958374023,1,1,0,1,1,1,1,1,1,"STATEN ISLAND",0,1,1,1
11,3,2005,10,30,2005,3,3,1,8,2,,1,,,3,1,,5,1943,5,1,,1104,2130,2,,2,,2,,,,3,,3,3,3,90,65,3,2,1,1,2,,11/3/2005,10/30/2005,0,62.5424652099609,1,1,0,1,0,,,,3,"STATEN ISLAND",0,1,1,1
11,1,2005,10,28,2005,4,1,1,7,,,,,,1,2,,7,1956,3,1,,1101,2000,1,,1,2,2,,,,,3,3,3,1,80,40,1,1,1,1,2,,11/1/2005,10/28/2005,0,49.3589057922363,0,1,0,0,0,,,,3,"STATEN ISLAND",0,0,1,1
11,1,2005,10,28,2005,1,2,2,1,1,,1,2,1,,1,,3,1938,1,1,,1101,2030,2,2,,,,,,,3,,1,3,2,75,95,2,2,2,,,,11/1/2005,10/28/2005,1,67.7068481445312,0,1,0,1,0,,,,3,"STATEN ISLAND",0,1,1,0
11,3,2005,10,28,2005,1,1,1,2,2,,1,4,1,,1,,8,1960,5,1,,1102,1930,2,2,,,,,,,1,,3,3,1,80,70,1,1,1,1,2,,11/3/2005,10/28/2005,1,45.2712326049805,1,1,0,1,0,,,,1,"STATEN ISLAND",0,1,1,1
11,1,2005,10,29,2005,3,2,1,4,2,,1,,,2,2,,8,1946,3,1,,1101,2100,1,,2,,1,5,3,1,3,,3,3,3,90,75,1,2,2,,,,11/1/2005,10/29/2005,0,59.2849311828613,0,1,0,0,1,0,1,0,3,"STATEN ISLAND",0,1,1,0
11,2,2005,10,30,2005,2,3,1,8,,,,1,1,,1,,11,1951,3,1,,1102,1130,2,2,,,,,,,3,,3,4,3,80,90,3,2,1,1,1,,11/2/2005,10/30/2005,1,54.0328750610352,0,1,0,1,0,,,,3,"STATEN ISLAND",0,1,1,1
11,3,2005,10,29,2005,4,2,1,2,,,,,,1,2,,3,1938,4,1,,1104,2030,1,,1,2,2,,,,,1,3,1,1,80,60,1,1,2,,,,11/3/2005,10/29/2005,0,67.709587097168,1,1,0,0,0,,,,1,"STATEN ISLAND",0,1,1,1
11,2,2005,10,29,2005,2,2,1,2,,,,4,3,,2,,11,1937,2,1,,1103,1100,2,2,,,,,,,1,,3,3,1,80,45,1,1,1,1,2,,11/2/2005,10/29/2005,1,68.0383529663086,0,1,0,1,0,,,,1,"STATEN ISLAND",0,1,1,1
11,3,2005,10,30,2005,1,2,2,7,5,,,4,1,,9,,10,1959,2,1,,1104,1900,1,2,,,,,,,3,,4,4,2,0,100,3,2,2,,,,11/3/2005,10/30/2005,1,46.1123275756836,0,1,0,0,0,,,,3,"STATEN ISLAND",0,0,0,0
11,2,2005,10,29,2005,3,1,2,7,1,,1,,,1,1,,7,1951,3,1,,1101,2000,1,,2,,1,11,2,2,2,,1,3,2,40,80,2,2,1,1,1,,11/2/2005,10/29/2005,0,54.3671226501465,0,1,0,0,1,0,1,0,2,"STATEN ISLAND",0,0,1,1
11,2,2005,10,28,2005,4,3,2,2,,,,,,3,1,,8,1946,5,1,,1101,2030,2,,2,,2,,,,1,,3,3,2,40,60,3,2,1,1,6,,11/2/2005,10/28/2005,0,59.2821922302246,1,1,0,1,0,,,,1,"STATEN ISLAND",0,0,1,1
11,2,2005,10,28,2005,3,3,1,3,2,,1,,,2,1,,9,1945,4,1,,1104,2000,2,,2,,2,,,,1,,3,3,1,90,40,1,1,1,1,2,,11/2/2005,10/28/2005,0,60.1972618103027,1,1,0,1,0,,,,1,"STATEN ISLAND",0,1,1,1
11,3,2005,10,30,2005,4,3,1,1,,,,,,2,1,,10,1956,4,1,,1104,1730,1,,2,,2,,,,3,,3,3,3,70,30,1,2,1,1,1,,11/3/2005,10/30/2005,0,49.1123275756836,1,1,0,0,0,,,,3,"STATEN ISLAND",0,1,1,1
11,2,2005,10,28,2005,1,4,2,5,1,,1,4,1,,1,,4,1933,2,3,,1104,2100,2,1,,,,13,1,2,3,,1,1,2,,100,3,2,2,,,,11/2/2005,10/28/2005,1,72.6246566772461,0,0,0,1,1,0,0,0,3,"STATEN ISLAND",0,1,1,1
11,2,2005,10,29,2005,2,4,3,10,,,,4,3,,4,,3,1957,4,1,,1103,2000,2,2,,,,,,,1,,3,3,1,5,0,1,1,2,,,,11/2/2005,10/29/2005,1,48.6958885192871,1,1,0,1,0,,,,1,"STATEN ISLAND",0,1,1,1
11,2,2005,10,29,2005,2,1,2,6,,,,2,1,,1,,3,1935,1,1,,1101,2000,2,1,,,,1,1,2,2,,1,2,2,50,90,2,2,1,1,1,,11/2/2005,10/29/2005,1,70.7123260498047,0,1,0,1,1,1,1,1,2,"STATEN ISLAND",0,1,1,0
11,3,2005,10,29,2005,4,2,1,1,,,,,,3,1,,5,1941,2,1,,1101,2130,2,,2,,1,13,2,1,1,,2,1,3,80,50,1,3,2,,,,11/3/2005,10/29/2005,0,64.5397262573242,0,1,0,1,1,0,0,0,1,"STATEN ISLAND",0,1,1,1
11,1,2005,10,28,2005,3,3,2,3,1,,2,,,1,6,,1,1918,5,2,,1101,2130,1,,2,,2,,,,1,,3,3,1,59,59,1,1,2,,,,11/1/2005,10/28/2005,0,87.882194519043,1,0,1,0,0,,,,1,"STATEN ISLAND",0,1,1,0
11,2,2005,10,28,2005,2,2,1,3,,,,4,1,,1,,3,1954,3,1,,1101,2100,1,1,,,,1,2,4,1,,3,3,3,70,80,1,2,2,,,,11/2/2005,10/28/2005,1,51.6958885192871,0,1,0,0,1,1,1,1,1,"STATEN ISLAND",0,1,1,0
11,2,2005,10,29,2005,3,2,1,4,2,,1,,,2,1,,1,,5,1,,1102,1930,2,,2,,2,,,,3,,1,3,1,75,55,1,3,2,,,,11/2/2005,10/29/2005,0,,1,1,0,1,0,,,,3,"STATEN ISLAND",1,1,1,1
11,2,2005,10,29,2005,2,3,2,2,,,,1,1,,1,,2,1954,2,2,,1102,1600,1,1,,,,13,1,2,2,,1,2,2,0,100,2,2,1,1,1,,11/2/2005,10/29/2005,1,51.7753410339355,0,0,1,0,1,0,0,0,2,"STATEN ISLAND",0,0,1,0
11,2,2005,10,28,2005,4,3,1,5,,,,,,3,1,,10,1947,4,1,,1102,2000,2,,2,,2,,,,1,,3,3,1,70,40,1,1,1,1,2,,11/2/2005,10/28/2005,0,58.1150703430176,1,1,0,1,0,,,,1,"STATEN ISLAND",0,1,1,1
11,3,2005,10,29,2005,2,3,3,10,,,,6,1,,1,,3,1925,2,1,,1102,1000,2,1,,,,13,2,1,2,,1,3,1,85,65,1,1,1,1,2,,11/3/2005,10/29/2005,1,80.7178115844727,0,1,0,1,1,0,0,0,2,"STATEN ISLAND",1,1,1,1
11,3,2005,10,28,2005,3,2,2,7,1,,1,,,2,1,,3,1958,4,1,,1101,2030,2,,2,,2,,,,3,,3,3,2,50,60,2,2,1,1,1,,11/3/2005,10/28/2005,0,47.6931495666504,1,1,0,1,0,,,,3,"STATEN ISLAND",0,1,1,0
11,2,2005,10,31,2005,1,2,1,1,1,,2,3,2,,1,,10,1953,3,1,,1102,1800,1,2,,,,,,,1,,3,2,2,65,70,3,2,2,,,,11/2/2005,10/31/2005,1,52.1178092956543,0,1,0,0,0,,,,1,"STATEN ISLAND",0,1,1,1
11,3,2005,10,30,2005,4,2,1,4,,,,,,2,1,,11,1962,5,4,,1103,1100,2,,2,,1,13,2,1,1,,3,3,1,80,70,1,1,2,,,,11/3/2005,10/30/2005,0,43.024658203125,1,0,0,1,1,0,0,0,1,"STATEN ISLAND",0,1,1,0
11,2,2005,10,29,2005,4,2,2,1,,,,,,1,6,,1,1982,4,1,,1102,2000,2,,2,,2,,,,1,,2,3,3,,50,1,1,2,,,,11/2/2005,10/29/2005,0,23.8410949707031,1,1,0,1,0,,,,1,"STATEN ISLAND",0,0,1,0
11,1,2005,10,29,2005,2,3,1,7,,,,4,1,,6,,10,1959,2,3,,1101,2000,1,1,,,,1,2,2,2,,3,3,1,65,39,1,3,1,1,2,,11/1/2005,10/29/2005,1,46.1095886230469,0,0,0,0,1,1,1,1,2,"STATEN ISLAND",0,1,1,0
11,2,2005,10,29,2005,2,2,1,7,,,,1,1,,2,,2,1948,5,1,,1102,1500,2,2,,,,,,,1,,3,1,1,90,75,1,1,1,1,2,,11/2/2005,10/29/2005,1,57.7808227539062,1,1,0,1,0,,,,1,"STATEN ISLAND",0,1,0,0
11,2,2005,10,30,2005,1,3,3,8,2,,2,1,2,,1,,8,1921,3,1,,1102,2000,1,2,,,,,,,1,,3,3,1,75,25,1,1,1,1,2,,11/2/2005,10/30/2005,1,84.3041076660156,0,1,0,0,0,,,,1,"STATEN ISLAND",1,1,1,1
11,3,2005,10,30,2005,4,1,1,7,,,,,,2,5,"INDEPENDENT",10,1938,3,1,,1104,2130,1,,2,,2,,,,1,,4,3,1,100,30,1,1,1,1,2,,11/3/2005,10/30/2005,0,67.1260299682617,0,1,0,0,0,,,,1,"STATEN ISLAND",0,1,1,1
11,2,2005,10,28,2005,1,2,1,4,2,,1,1,3,,2,,7,1920,4,1,,1102,1730,1,2,,,,,,,3,,3,1,1,90,70,1,1,2,,,,11/2/2005,10/28/2005,1,85.3835601806641,1,1,0,0,0,,,,3,"STATEN ISLAND",0,0,1,1
11,2,2005,10,29,2005,3,1,1,1,2,,1,,,1,2,,7,1935,2,1,,1102,1630,2,,1,2,2,,,,,1,3,3,1,80,20,1,1,1,1,2,,11/2/2005,10/29/2005,0,70.3780822753906,0,1,0,1,0,,,,1,"STATEN ISLAND",0,1,1,0
11,1,2005,10,28,2005,1,2,3,6,6,,,3,1,,1,,9,1946,4,1,,1101,2030,2,1,,,,1,2,1,3,,1,3,1,20,40,1,3,2,,,,11/1/2005,10/28/2005,1,59.1972618103027,1,1,0,1,1,1,1,1,3,"STATEN ISLAND",0,1,1,1
11,3,2005,10,29,2005,2,3,1,1,,,,2,2,,2,,4,1946,2,1,,1101,2000,2,2,,,,,,,1,,3,1,1,90,25,1,1,2,,,,11/3/2005,10/29/2005,1,59.6191787719727,0,1,0,1,0,,,,1,"STATEN ISLAND",0,1,1,1
11,2,2005,10,29,2005,1,1,1,2,2,,1,1,2,,4,,10,1942,3,1,,1101,2030,1,2,,,,,,,1,,3,3,1,85,35,1,1,1,1,2,,11/2/2005,10/29/2005,1,63.120548248291,0,1,0,0,0,,,,1,"STATEN ISLAND",0,1,1,1
11,1,2005,10,29,2005,1,3,3,10,2,,1,5,2,,1,,9,1921,1,1,,1101,2000,1,2,,,,,,,3,,3,1,1,100,0,1,1,1,1,2,,11/1/2005,10/29/2005,1,84.216438293457,0,1,0,0,0,,,,3,"STATEN ISLAND",0,1,1,1
11,2,2005,10,29,2005,4,3,1,3,,,,,,1,1,,7,1953,2,1,,1102,1500,2,,1,1,2,,,,,1,3,3,1,70,10,1,3,2,,,,11/2/2005,10/29/2005,0,52.3643836975098,0,1,0,1,0,,,,1,"STATEN ISLAND",0,0,1,1
11,1,2005,10,28,2005,3,1,1,2,2,,1,,,3,2,,1,1942,3,1,,1101,2000,1,,1,1,2,,,,,3,1,1,1,90,75,1,1,1,1,2,,11/1/2005,10/28/2005,0,63.8657531738281,0,1,0,0,0,,,,3,"STATEN ISLAND",0,1,1,1
11,3,2005,10,31,2005,1,2,3,1,6,,,5,3,,1,,4,1958,5,1,,1103,2030,2,2,,,,,,,1,,3,3,1,65,50,1,2,2,,,,11/3/2005,10/31/2005,1,47.6164398193359,1,1,0,1,0,,,,1,"STATEN ISLAND",0,1,1,0
11,3,2005,10,28,2005,4,3,1,3,,,,,,2,6,,6,1956,4,1,,1104,2130,2,,2,,2,,,,3,,3,3,1,75,45,1,1,1,1,2,,11/3/2005,10/28/2005,0,49.4410972595215,1,1,0,1,0,,,,3,"STATEN ISLAND",0,1,1,0
11,2,2005,10,28,2005,4,1,2,6,,,,,,1,1,,4,1940,5,1,,1104,2100,1,,2,,2,,,,2,,1,2,2,30,60,2,2,2,,,,11/2/2005,10/28/2005,0,65.6191787719727,1,1,0,0,0,,,,2,"STATEN ISLAND",1,0,1,1
11,2,2005,10,29,2005,1,2,1,1,1,,2,5,3,,9,,10,1954,4,1,,1104,1000,1,1,,,,13,2,1,3,,3,3,1,80,50,1,1,1,1,1,,11/2/2005,10/29/2005,1,51.1123275756836,1,1,0,0,1,0,0,0,3,"STATEN ISLAND",0,1,1,1
11,2,2005,10,29,2005,1,3,1,9,2,,1,2,2,,6,,2,1935,5,4,,1101,2000,1,2,,,,,,,1,,3,1,1,100,0,1,1,1,1,2,,11/2/2005,10/29/2005,1,70.7890396118164,1,0,0,0,0,,,,1,"STATEN ISLAND",0,1,1,0
11,3,2005,10,30,2005,1,3,1,1,6,,,1,2,,1,,8,1943,5,1,,1102,1100,2,2,,,,,,,3,,3,3,1,50,25,1,2,1,1,6,,11/3/2005,10/30/2005,1,62.2904090881348,1,1,0,1,0,,,,3,"STATEN ISLAND",0,1,1,1
11,2,2005,10,29,2005,3,3,3,6,6,,,,,2,1,,9,1948,4,1,,1103,2000,1,,2,,2,,,,3,,3,3,3,36,35,3,3,2,,,,11/2/2005,10/29/2005,0,57.1972618103027,1,1,0,0,0,,,,3,"STATEN ISLAND",0,0,1,1
11,1,2005,10,31,2005,3,1,1,2,2,,1,,,3,1,,6,1936,5,1,,1101,2000,2,,2,,2,,,,3,,3,3,1,90,20,1,1,2,,,,11/1/2005,10/31/2005,0,69.4630126953125,1,1,0,1,0,,,,3,"STATEN ISLAND",0,1,1,1
11,2,2005,10,29,2005,3,1,1,5,2,,1,,,2,1,,4,1958,4,1,,1104,2000,2,,2,,2,,,,3,,3,3,1,80,50,1,1,2,,,,11/2/2005,10/29/2005,0,47.6109580993652,1,1,0,1,0,,,,3,"STATEN ISLAND",0,1,1,1
11,2,2005,10,28,2005,4,2,2,1,,,,,,2,9,,2,1930,5,9,,1101,2000,2,,2,,2,,,,3,,3,3,1,75,50,3,3,1,1,6,,11/2/2005,10/28/2005,0,75.7890396118164,1,,,1,0,,,,3,"STATEN ISLAND",0,1,1,1
11,3,2005,10,28,2005,2,2,1,2,,,,5,2,,1,,1,,4,1,,1103,2000,1,2,,,,,,,1,,3,3,1,85,60,1,2,2,,,,11/3/2005,10/28/2005,1,,1,1,0,0,0,,,,1,"STATEN ISLAND",1,1,1,0
11,2,2005,10,29,2005,4,1,1,4,,,,,,1,1,,12,1925,2,1,,1102,1800,1,,2,,2,,,,3,,3,3,1,80,20,1,3,2,,,,11/2/2005,10/29/2005,0,79.9643859863281,0,1,0,0,0,,,,3,"STATEN ISLAND",0,0,1,1
11,3,2005,10,28,2005,2,2,1,4,,,,4,2,,1,,12,1943,3,1,,1104,2030,1,2,,,,,,,1,,3,3,1,80,50,1,1,2,,,,11/3/2005,10/28/2005,1,61.95068359375,0,1,0,0,0,,,,1,"STATEN ISLAND",0,1,1,1
11,2,2005,10,29,2005,2,2,2,2,,,,4,2,,1,,1,,4,1,,1101,2000,1,2,,,,,,,2,,3,3,1,80,60,1,3,1,1,6,,11/2/2005,10/29/2005,1,,1,1,0,0,0,,,,2,"STATEN ISLAND",1,1,1,1
11,3,2005,10,28,2005,2,3,3,7,,,,3,2,,9,,1,,9,9,,1104,2130,1,2,,,,,,,3,,3,4,3,80,80,3,2,2,,,,11/3/2005,10/28/2005,1,,,,,0,0,,,,3,"STATEN ISLAND",1,1,1,1
11,2,2005,10,29,2005,4,2,1,4,,,,,,1,2,,1,1922,2,1,,1101,2000,1,,2,,2,,,,1,,2,1,1,99,1,1,1,1,1,2,,11/2/2005,10/29/2005,0,83.882194519043,0,1,0,0,0,,,,1,"STATEN ISLAND",0,1,1,1
11,2,2005,10,28,2005,3,1,2,5,1,,1,,,1,1,,7,1946,2,2,,1103,2030,1,,1,1,2,,,,,3,1,3,2,,,1,2,2,,,,11/2/2005,10/28/2005,0,59.3671226501465,0,0,1,0,0,,,,3,"STATEN ISLAND",0,1,1,1
11,1,2005,10,29,2005,2,1,2,3,,,,6,1,,1,,3,1944,5,1,,1101,2000,2,1,,,,1,1,2,2,,1,3,3,40,80,2,2,1,1,1,,11/1/2005,10/29/2005,1,61.7041091918945,1,1,0,1,1,1,1,1,2,"STATEN ISLAND",0,0,1,1
11,2,2005,10,31,2005,3,1,2,6,1,,2,,,3,1,,4,1956,5,1,,1102,2030,2,,2,,2,,,,3,,3,2,1,20,30,2,2,2,,,,11/2/2005,10/31/2005,0,49.6164398193359,1,1,0,1,0,,,,3,"STATEN ISLAND",0,1,1,1
11,2,2005,10,28,2005,2,3,2,2,,,,2,2,,4,,3,1953,2,1,,1104,2130,1,2,,,,,,,3,,2,1,1,100,0,1,3,2,,,,11/2/2005,10/28/2005,1,52.6958885192871,0,1,0,0,0,,,,3,"STATEN ISLAND",0,0,1,1
11,2,2005,10,29,2005,3,3,1,3,2,,1,,,2,1,,9,1940,2,1,,1101,2000,1,,1,4,2,,,,,1,2,1,1,100,55,1,1,1,1,2,,11/2/2005,10/29/2005,0,65.2027435302734,0,1,0,0,0,,,,1,"BROOKLYN",0,,,
11,3,2005,10,28,2005,2,1,1,2,,,,2,1,,1,,5,1960,3,3,,1101,2000,1,1,,,,11,1,4,1,,3,3,1,100,,3,3,2,,,,11/3/2005,10/28/2005,1,45.5232887268066,0,0,0,0,1,0,1,0,1,"BROOKLYN",0,,,
11,2,2005,10,28,2005,4,1,1,5,,,,,,2,1,,7,1917,3,1,,1103,1900,2,,2,,2,,,,3,,3,3,1,80,20,1,1,2,,,,11/2/2005,10/28/2005,0,88.3862991333008,0,1,0,1,0,,,,3,"BROOKLYN",0,,,
11,1,2005,10,28,2005,1,3,2,5,4,"DON'T KNOW YET",3,5,1,,1,,1,,4,5,,1101,2130,1,1,,,,3,3,3,2,,1,3,2,50,50,2,2,2,,,,11/1/2005,10/28/2005,1,,1,0,0,0,1,0,1,0,2,"BROOKLYN",0,,,
11,3,2005,10,31,2005,1,1,2,3,1,,1,5,1,,1,,7,1962,4,2,,1104,1930,2,2,,,,,,,3,,4,3,2,,100,2,2,1,1,6,,11/3/2005,10/31/2005,1,43.3643836975098,1,0,1,1,0,,,,3,"BROOKLYN",0,,,
11,2,2005,10,29,2005,2,3,1,5,,,,4,2,,1,,1,1970,4,1,,1101,2000,1,2,,,,,,,1,,2,1,1,100,70,2,1,2,,,,11/2/2005,10/29/2005,1,35.8493156433105,1,1,0,0,0,,,,1,"BROOKLYN",0,,,
11,2,2005,10,29,2005,4,3,1,4,,,,,,2,9,,1,1912,3,1,,1101,2000,2,,2,,2,,,,1,,3,3,1,85,75,3,3,1,1,2,,11/2/2005,10/29/2005,0,93.8904113769531,0,1,0,1,0,,,,1,"BROOKLYN",0,,,
11,3,2005,10,31,2005,4,3,1,1,,,,,,3,6,,5,1974,4,1,,1101,2000,1,,2,,2,,,,3,,3,3,1,80,70,1,1,2,,,,11/3/2005,10/31/2005,0,31.523286819458,1,1,0,0,0,,,,3,"BROOKLYN",0,,,
11,3,2005,10,29,2005,4,2,1,2,,,,,,1,2,,3,1950,3,1,,1102,1200,2,,2,,2,,,,1,,3,3,1,75,45,1,3,2,,,,11/3/2005,10/29/2005,0,55.7013702392578,0,1,0,1,0,,,,1,"BROOKLYN",0,,,
11,2,2005,10,28,2005,4,2,1,7,,,,,,2,2,,12,1926,3,1,,1101,2130,2,,2,,2,,,,1,,2,1,1,85,15,1,1,2,,,,11/2/2005,10/28/2005,0,78.9616470336914,0,1,0,1,0,,,,1,"BROOKLYN",0,,,
11,2,2005,10,30,2005,2,3,1,5,,,,6,2,,1,,10,1907,3,1,,1101,2130,2,2,,,,,,,3,,3,1,1,75,25,1,3,2,,,,11/2/2005,10/30/2005,1,98.1479415893555,0,1,0,1,0,,,,3,"BROOKLYN",0,,,
11,3,2005,10,30,2005,4,1,2,6,,,,,,3,1,,5,1948,1,2,,1101,2130,2,,2,,2,,,,1,,3,1,1,60,30,1,1,2,,,,11/3/2005,10/30/2005,0,57.5369873046875,0,0,1,1,0,,,,1,"BROOKLYN",0,,,
11,3,2005,10,31,2005,3,1,1,3,2,,2,,,1,1,,10,1913,2,2,,1104,1830,1,,2,,2,,,,3,,3,3,1,80,40,3,1,1,1,2,,11/3/2005,10/31/2005,0,92.1452026367188,0,0,1,0,0,,,,3,"BROOKLYN",0,,,
11,2,2005,10,28,2005,3,3,1,6,2,,1,,,1,1,,10,1969,4,2,,1101,2100,2,,2,,1,2,2,3,1,,3,3,1,75,30,1,1,1,1,2,,11/2/2005,10/28/2005,0,36.0986289978027,1,0,1,1,1,1,0,0,1,"BROOKLYN",0,,,
11,3,2005,10,28,2005,4,2,1,4,,,,,,1,1,,12,1970,5,2,,1103,1930,1,,2,,2,,,,1,,3,3,1,90,55,1,1,2,,,,11/3/2005,10/28/2005,0,34.9315071105957,1,0,1,0,0,,,,1,"BROOKLYN",0,,,
11,3,2005,10,31,2005,1,3,1,4,2,,1,5,1,,1,,7,1970,3,9,,1104,2000,1,2,,,,,,,3,,4,4,3,,,3,3,1,3,6,,11/3/2005,10/31/2005,1,35.3589057922363,0,,,0,0,,,,3,"BROOKLYN",0,,,
11,2,2005,10,29,2005,2,2,1,4,,,,2,1,,1,,1,1970,5,1,,1103,1130,1,1,,,,1,2,1,3,,3,3,3,90,50,1,3,2,,,,11/2/2005,10/29/2005,1,35.8493156433105,1,1,0,0,1,1,1,1,3,"BROOKLYN",0,,,
11,2,2005,10,31,2005,1,3,1,7,1,,2,3,1,,1,,1,1912,3,2,,1102,1830,2,1,,,,1,1,4,3,,1,4,1,80,85,1,2,1,1,1,,11/2/2005,10/31/2005,1,93.8958892822266,0,0,1,1,1,1,1,1,3,"BROOKLYN",0,,,
11,3,2005,10,31,2005,3,2,2,1,1,,1,,,3,1,,3,1952,2,2,,1104,1730,1,,2,,1,1,1,2,2,,1,2,2,50,95,2,2,1,1,1,,11/3/2005,10/31/2005,0,53.7041091918945,0,0,1,0,1,1,1,1,2,"BROOKLYN",0,,,
11,3,2005,10,30,2005,2,3,1,5,,,,4,3,,1,,11,1922,4,1,,1103,2000,2,2,,,,,,,1,,3,3,1,9,7,1,1,1,1,2,,11/3/2005,10/30/2005,1,83.0520553588867,1,1,0,1,0,,,,1,"BROOKLYN",0,,,
11,3,2005,10,31,2005,1,3,1,6,1,,1,3,1,,1,,1,1970,4,1,,1104,1400,2,2,,,,,,,2,,1,3,3,60,75,3,2,2,,,,11/3/2005,10/31/2005,1,35.854793548584,1,1,0,1,0,,,,2,"BROOKLYN",0,,,
11,2,2005,10,30,2005,2,2,1,1,,,,6,1,,2,,8,1943,3,1,,1101,2000,2,1,,,,13,2,1,1,,1,3,1,,,1,1,2,,,,11/2/2005,10/30/2005,1,62.2904090881348,0,1,0,1,1,0,0,0,1,"BROOKLYN",0,,,
11,2,2005,10,29,2005,3,1,1,1,2,,1,,,1,6,,1,1970,2,1,,1102,1600,2,,2,,2,,,,1,,2,1,1,95,50,1,1,2,,,,11/2/2005,10/29/2005,0,35.8493156433105,0,1,0,1,0,,,,1,"BROOKLYN",0,,,
11,2,2005,10,28,2005,2,1,1,6,,,,5,1,,1,,6,1957,3,2,,1101,2000,2,1,,,,5,3,3,1,,3,3,1,60,40,1,1,2,,,,11/2/2005,10/28/2005,1,48.4410972595215,0,0,1,1,1,0,1,0,1,"BROOKLYN",0,,,
11,2,2005,10,28,2005,2,1,1,3,,,,1,1,,2,,1,,3,1,,1102,2130,2,1,,,,1,2,1,1,,3,3,1,90,50,1,2,1,1,3,,11/2/2005,10/28/2005,1,,0,1,0,1,1,1,1,1,1,"BROOKLYN",0,,,
11,3,2005,10,28,2005,1,3,1,4,2,,1,1,1,,6,,8,1948,2,2,,1101,2000,1,2,,,,,,,3,,1,2,2,65,55,1,2,1,1,1,,11/3/2005,10/28/2005,1,57.2794532775879,0,0,1,0,0,,,,3,"BROOKLYN",0,,,
11,2,2005,10,30,2005,2,1,2,1,,,,4,1,,1,,3,1929,3,2,,1102,1600,2,2,,,,,,,3,,3,3,2,,100,2,2,1,1,6,,11/2/2005,10/30/2005,1,76.7178115844727,0,0,1,1,0,,,,3,"BROOKLYN",0,,,
11,1,2005,10,31,2005,1,4,3,7,2,,2,2,1,,1,,4,,5,9,,1101,2000,2,2,,,,,,,3,,3,3,3,60,50,3,3,2,,,,11/1/2005,10/31/2005,1,,1,,,1,0,,,,3,"BROOKLYN",0,,,
11,2,2005,10,31,2005,2,1,2,1,,,,1,1,,1,,9,1909,3,2,,1102,1730,2,1,,,,1,2,2,3,,1,3,1,7,8,1,2,1,1,1,,11/2/2005,10/31/2005,1,96.2301406860352,0,0,1,1,1,1,1,1,3,"BROOKLYN",0,,,
11,2,2005,10,28,2005,1,4,3,1,5,,,5,2,,1,,9,1919,5,1,,1103,1200,1,2,,,,,,,3,,1,2,3,70,70,1,2,2,,,,11/2/2005,10/28/2005,1,86.216438293457,1,1,0,0,0,,,,3,"BROOKLYN",0,,,
11,1,2005,10,31,2005,1,1,2,5,1,,2,5,1,,1,,7,1907,2,2,,1101,2000,2,2,,,,,,,3,,4,3,3,0,100,2,2,2,,,,11/1/2005,10/31/2005,1,98.4027404785156,0,0,1,1,0,,,,3,"BROOKLYN",0,,,
11,2,2005,10,29,2005,1,1,2,1,5,,,4,2,,1,,10,1950,5,9,,1104,2130,2,2,,,,,,,3,,3,2,3,50,50,3,3,1,1,6,,11/2/2005,10/29/2005,1,55.1150703430176,1,,,1,0,,,,3,"BROOKLYN",0,,,
11,1,2005,10,28,2005,4,3,1,1,,,,,,2,1,,9,1925,4,1,,1101,2000,1,,2,,1,1,3,3,,,3,3,3,51,49,3,2,1,1,6,,11/1/2005,10/28/2005,0,80.2109603881836,1,1,0,0,1,1,1,1,,"BROOKLYN",0,,,
11,2,2005,10,28,2005,4,2,1,6,,,,,,1,1,,1,1955,4,2,,1104,1830,2,,2,,2,,,,3,,3,3,3,7,7,2,1,2,,,,11/2/2005,10/28/2005,0,50.8575325012207,1,0,1,1,0,,,,3,"BROOKLYN",0,,,
11,3,2005,10,28,2005,2,2,1,4,,,,4,2,,9,,1,1970,3,9,,1102,2030,2,2,,,,,,,1,,2,3,1,90,70,1,1,2,,,,11/3/2005,10/28/2005,1,35.8465766906738,0,,,1,0,,,,1,"BROOKLYN",0,,,
11,3,2005,10,31,2005,4,4,2,1,,,,,,1,1,,7,1970,3,1,,1104,1800,2,,1,2,2,,,,,1,4,4,1,100,100,1,1,2,,,,11/3/2005,10/31/2005,0,35.3589057922363,0,1,0,1,0,,,,1,"BROOKLYN",0,,,
